date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:26:44	2832/2832	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2004:56:44%20GMT	https://app.gctsoft.in/robots.txt		(from )
10:26:44	28970/28970	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2004:56:45%20GMT	https://app.gctsoft.in/	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/index.html	(from )
10:26:44	35734/35734	---M--	200	added ('OK')	image/png	etag:%22649919c9-8b96%22	https://app.gctsoft.in/writable/uploads/1687755209_e5ad6c15e12972860814.png	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/writable/uploads/1687755209_e5ad6c15e12972860814.png	(from https://app.gctsoft.in/)
10:26:45	15026/15026	---MCZ	200	added ('OK')	text/css	etag:W/%2263c97e64-3ab2%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/flags/flag-icon.css	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/flags/flag-icon.css	(from https://app.gctsoft.in/)
10:26:45	319061/319061	---MCZ	200	added ('OK')	text/css	etag:W/%2263c97e6c-4de55%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css	(from https://app.gctsoft.in/)
10:26:45	232914/232914	---MCZ	200	added ('OK')	text/css	etag:W/%2264762534-38dd2%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/bootstrap/css/bootstrap.min.css	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/bootstrap/css/bootstrap.min.css	(from https://app.gctsoft.in/)
10:26:45	679/679	---M--	200	added ('OK')	text/css	etag:%2264d32b36-2a7%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/limarquee/limarquee.css	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/limarquee/limarquee.css	(from https://app.gctsoft.in/)
10:26:45	7134/7134	---MCZ	200	added ('OK')	text/css	etag:W/%2264d32b36-1bde%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/pagination/pagination.min.css	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/pagination/pagination.min.css	(from https://app.gctsoft.in/)
10:26:46	805/805	---M--	200	added ('OK')	text/css	etag:%2264d32b36-325%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/css/icomoon/icomoon.css	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/css/icomoon/icomoon.css	(from https://app.gctsoft.in/)
10:26:46	26053/26053	---MCZ	200	added ('OK')	text/css	etag:W/%2264d32b36-65c5%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/aos/aos.css	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/aos/aos.css	(from https://app.gctsoft.in/)
10:26:46	9931/9931	---MCZ	200	added ('OK')	text/css	etag:W/%2264d32b36-26cb%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/css/style.css	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/css/style.css	(from https://app.gctsoft.in/)
10:26:47	33/33	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2004:56:47%20GMT	https://app.gctsoft.in/auth/language/649405423e60c	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/auth/language/649405423e60c.html	(from https://app.gctsoft.in/)
10:26:48	60885/60885	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2004:56:49%20GMT	https://app.gctsoft.in/signup	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/signup.html	(from https://app.gctsoft.in/)
10:26:49	9695/9695	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2004:56:49%20GMT	https://app.gctsoft.in/login	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/login.html	(from https://app.gctsoft.in/)
10:26:49	13854/13854	---M--	200	added ('OK')	image/png	etag:%2264d32b36-361e%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/1.png	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/1.png	(from https://app.gctsoft.in/)
10:26:49	15737/15737	---M--	200	added ('OK')	image/png	etag:%2264d32b36-3d79%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/2.png	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/2.png	(from https://app.gctsoft.in/)
10:26:49	22878/22878	---M--	200	added ('OK')	image/png	etag:%2264d32b36-595e%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/3.png	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/3.png	(from https://app.gctsoft.in/)
10:26:49	20012/20012	---M--	200	added ('OK')	image/png	etag:%2264d32b36-4e2c%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/4.png	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/4.png	(from https://app.gctsoft.in/)
10:26:50	85280/85280	---M--	200	added ('OK')	image/png	etag:%2264d32b36-14d20%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/feature-1.png	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/feature-1.png	(from https://app.gctsoft.in/)
10:26:50	50642/50642	---M--	200	added ('OK')	image/png	etag:%2264d32b36-c5d2%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/feature-2.png	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/feature-2.png	(from https://app.gctsoft.in/)
10:26:50	49079/49079	---M--	200	added ('OK')	image/png	etag:%2264d32b36-bfb7%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/feature-3.png	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/feature-3.png	(from https://app.gctsoft.in/)
10:26:50	7056/7056	---M--	200	added ('OK')	image/png	etag:%2264d32b36-1b90%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/head-stars.png	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/head-stars.png	(from https://app.gctsoft.in/)
10:26:51	2188/2188	---M--	200	added ('OK')	image/png	etag:%2264d32b36-88c%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/5-stars.png	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/5-stars.png	(from https://app.gctsoft.in/)
10:26:51	7671/7671	---M--	200	added ('OK')	image/jpeg	etag:%2264d32b36-1df7%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/review-1.jpg	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/review-1.jpg	(from https://app.gctsoft.in/)
10:26:51	9186/9186	---M--	200	added ('OK')	image/jpeg	etag:%2264d32b36-23e2%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/review-2.jpg	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/review-2.jpg	(from https://app.gctsoft.in/)
10:26:51	24439/24439	---M--	200	added ('OK')	image/jpeg	etag:%2264d32b36-5f77%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/review-3.jpg	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/review-3.jpg	(from https://app.gctsoft.in/)
10:26:52	14467/14467	---M--	200	added ('OK')	image/jpeg	etag:%2264d32b36-3883%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/review-4.jpg	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/review-4.jpg	(from https://app.gctsoft.in/)
10:26:52	21807/21807	---M--	200	added ('OK')	image/jpeg	etag:%2264d32b36-552f%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/review-5.jpg	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/review-5.jpg	(from https://app.gctsoft.in/)
10:26:52	21709/21709	---M--	200	added ('OK')	image/jpeg	etag:%2264d32b36-54cd%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/review-6.jpg	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/review-6.jpg	(from https://app.gctsoft.in/)
10:26:52	40865/40865	---M--	200	added ('OK')	image/png	etag:%2264d32b36-9fa1%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/faq.png	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/img/faq.png	(from https://app.gctsoft.in/)
10:26:53	9769/9769	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2004:56:53%20GMT	https://app.gctsoft.in/terms_of_service	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/terms_of_service.html	(from https://app.gctsoft.in/)
10:26:53	9752/9752	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Feb%202024%2004:56:54%20GMT	https://app.gctsoft.in/privacy_policy	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/privacy_policy.html	(from https://app.gctsoft.in/)
10:26:53	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d32b36-15d9d%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/jquery/jquery.min.js	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/jquery/jquery.min.js	(from https://app.gctsoft.in/)
10:26:53	80421/80421	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264762534-13a25%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/bootstrap/js/bootstrap.bundle.min.js	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/bootstrap/js/bootstrap.bundle.min.js	(from https://app.gctsoft.in/)
10:26:54	36367/36367	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d32b36-8e0f%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/limarquee/limarquee.js	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/limarquee/limarquee.js	(from https://app.gctsoft.in/)
10:26:54	9507/9507	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d32b36-2523%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/ihavecookies/jquery.ihavecookies.js	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/ihavecookies/jquery.ihavecookies.js	(from https://app.gctsoft.in/)
10:26:54	13696/13696	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d32b36-3580%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/pagination/pagination.min.js	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/pagination/pagination.min.js	(from https://app.gctsoft.in/)
10:26:54	14243/14243	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d32b36-37a3%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/aos/aos.js	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/plugins/aos/aos.js	(from https://app.gctsoft.in/)
10:26:55	13508/13508	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d32b36-34c4%22	https://app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/js/core.js	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/frontend/Stacklight/Assets/js/core.js	(from https://app.gctsoft.in/)
10:26:55	66834/66834	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c97e6c-10512%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.eot	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.eot	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:56	66834/66834	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c97e6c-10512%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.eot?	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0d41d.eot	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:56	38284/38284	---M--	200	added ('OK')	font/woff2	etag:%2263c97e6e-958c%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.woff2	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.woff2	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:56	44828/44828	---M--	200	added ('OK')	font/woff	etag:%2263c97e6c-af1c%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.woff	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.woff	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:56	66528/66528	---M--	200	added ('OK')	application/octet-stream	etag:%2263c97e6c-103e0%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.ttf	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.ttf	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:57	2874/2874	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c97e6e-b3a%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.eot	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.eot	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:57	337375/337375	---M--	200	added ('OK')	image/svg+xml	etag:%2263c97e6c-525df%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.svg	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.svg	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:57	2874/2874	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c97e6e-b3a%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.eot?	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1d41d.eot	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:57	964/964	---M--	200	added ('OK')	font/woff2	etag:%2263c97e6e-3c4%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.woff2	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.woff2	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:57	1436/1436	---M--	200	added ('OK')	font/woff	etag:%2263c97e6e-59c%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.woff	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.woff	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:57	2568/2568	---M--	200	added ('OK')	application/octet-stream	etag:%2263c97e6e-a08%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.ttf	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.ttf	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:58	2099/2099	---M--	200	added ('OK')	image/svg+xml	etag:%2263c97e6e-833%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.svg	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.svg	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:58	3638/3638	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c97e6e-e36%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.eot	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.eot	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:58	3638/3638	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c97e6e-e36%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.eot?	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2d41d.eot	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:58	1496/1496	---M--	200	added ('OK')	font/woff2	etag:%2263c97e6e-5d8%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.woff2	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.woff2	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:59	1984/1984	---M--	200	added ('OK')	font/woff	etag:%2263c97e6e-7c0%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.woff	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.woff	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:59	3332/3332	---M--	200	added ('OK')	application/octet-stream	etag:%2263c97e6e-d04%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.ttf	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.ttf	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:59	8015/8015	---M--	200	added ('OK')	image/svg+xml	etag:%2263c97e6e-1f4f%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.svg	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.svg	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:26:59	7866/7866	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c97e6e-1eba%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.3.eot	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.3.eot	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:27:00	7866/7866	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c97e6e-1eba%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.3.eot?	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.3d41d.eot	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:27:00	4128/4128	---M--	200	added ('OK')	font/woff2	etag:%2263c97e6e-1020%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.3.woff2	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.3.woff2	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:27:00	5000/5000	---M--	200	added ('OK')	font/woff	etag:%2263c97e6e-1388%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.3.woff	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.3.woff	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:27:00	7560/7560	---M--	200	added ('OK')	application/octet-stream	etag:%2263c97e6e-1d88%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.3.ttf	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.3.ttf	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:27:01	26351/26351	---M--	200	added ('OK')	image/svg+xml	etag:%2263c97e6e-66ef%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.3.svg	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.3.svg	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:27:01	3470/3470	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c97e6e-d8e%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.5.eot	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.5.eot	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
10:27:01	3470/3470	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c97e6e-d8e%22	https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.5.eot?	D:/Dharmistha/dharmishta(importent%20)/Template%20download/APPP/app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.5d41d.eot	(from https://app.gctsoft.in/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
